Year,Date Time,Air Temp (F),Annual Rain Accumulation (in) (annual sum from Total Rain),TempDiff,Chlorophyll a (ug/L),Interval Rain (in),Max Wind Speed (knots),Phycocyanin (cells/mL),Rain Intensity (in/hr),Relative Barometric Pressure (inHg),Relative Humidity (%),Total Rain (in),Wind Direction (Degree),Wind Speed (knots),,MLO DO 2m,MLO DO 5m,MLO DO 8m,MLO DO 11m,,East Data DO 2m,East Data DO 8m,East Data DO 11m,,West Data DO 2m,West Data DO 8m,West Data DO 15m,,Deep Data DO 2m,Deep Data DO 8m,Deep Data DO 22m,,MLO Temp 1.7m,MLO Temp 2m,MLO Temp 4m,MLO Temp 5m,MLO Temp 6m,MLO Temp 8m,MLO Temp 10m,MLO Temp 11m,,East Data Temp 2m,East Data Temp 6m,East Data Temp 8m,East Data Temp 10m,East Data Temp 11m,,West Data Temp 2m,West Data Temp 6m,West Data Temp 8m,West Data Temp 10m,West Data Temp 15m,,Deep Data Temp 2m,Deep Data Temp 6m,Deep Data Temp 8m,Deep Data Temp 10m,Deep Data Temp 15m,Deep Data Temp 19m,Deep Data Temp 22m
2018,5/30/2018 3:00,73.94,5.838571,,4.1,0,14.6,1022,0,29.94,75,0.248031,88,12.4,,7.97,7.86,7.32,6,,7.3,6.359,4.6,,8.69,6.805,9.534,,9.95,6.753,3.927,,,73.85,,65.32,,,,59.395,,71.942,65.444,62.4002,61.2896,59.3726,,73.184,63.4748,61.3976,59.8298,53.2562,,72.662,64.3748,61.1006,59.8298,57.6788,56.9444,56.2766
2018,5/30/2018 4:00,73.04,5.838571,,4.1,0,12.6,795,0,29.92,76,0.248031,89,10.9,,8.22,7.54,7.13,5.75,,7.41,6.321,4.219,,8.69,6.706,9.396,,9.7,6.713,4.005,,,73.38,,64.58,,,,58.9,,71.654,64.2038,62.5514,61.2482,59.387,,72.842,63.9464,61.0592,59.6156,53.4956,,71.978,64.418,60.6722,59.7452,57.5492,57.0308,56.3558
2018,5/30/2018 5:00,72.5,5.838571,,3.2,0,10.5,886,0,29.91,76,0.248031,93,9.5,,8.23,7.64,7.01,5.65,,7.43,5.958,4.094,,8.68,6.708,8.987,,9.72,6.75,4.036,,,73.62,,64.42,,,,58.685,,71.492,64.8878,61.7576,61.1618,59.4482,,72.626,64.7168,60.8594,59.4446,54.2786,,71.564,63.9896,61.07,59.4446,57.6356,56.9876,56.372
2018,5/30/2018 6:00,71.96,5.838571,14.6,3.9,0,11.9,1285,0,29.89,77,0.248031,89,11.1,,8.15,7.29,7.07,5.74,,7.5,5.914,4.518,,8.65,6.585,9.448,,9.64,6.535,4.109,,73.33,73.44,71.91,64.2,62.91,61.02,59.02,58.55,,71.168,64.931,62.0024,60.5606,59.7578,,72.446,64.931,60.413,58.8848,53.2238,,71.78,63.3902,60.5642,59.2286,57.6788,57.1172,56.4494
2018,5/30/2018 7:00,71.6,5.838571,14.2525,4.2,0,10.5,982,0,29.9,80,0.248031,97,9.5,,7.84,7.45,7.03,5.63,,7.51,5.728,4.231,,8.61,6.571,9.223,,9.62,6.474,4.187,,73.08,73.18,71.76,63.48,62.44,61.02,59.36,58.395,,71.042,64.3748,61.7576,60.1736,59.3564,,72.338,70.5434,60.3986,59.0144,53.6396,,71.762,64.418,60.4418,59.099,57.8066,57.1172,56.5124
2018,5/30/2018 8:00,72.32,5.838571,,3.9,0,11.5,1474,0,29.88,78,0.248031,90,8.9,,8.06,7.41,6.84,5.61,,7.51,5.863,4.419,,8.56,6.64,9.287,,9.4,6.593,4.285,,,72.91,,63.21,,,,58.235,,70.898,63.8618,62.339,61.0322,59.4032,,72.374,67.7984,60.6596,59.099,53.4794,,71.744,64.3316,60.7946,59.3582,57.6356,56.9876,56.5754
2018,5/30/2018 9:00,73.94,5.838571,,4,0,13.6,1014,0,29.87,77,0.248031,107,8.2,,7.7,7.39,7.07,5.61,,7.7,5.887,4.72,,8.51,6.505,9.225,,9.46,6.653,4.278,,,72.81,,64.99,,,,58.155,,70.718,63.6044,61.925,61.1186,59.558,,72.536,65.615,60.3518,58.9712,53.6396,,71.798,65.102,61.0862,59.0144,57.6788,56.9876,56.6078
2018,5/30/2018 10:00,75.38,5.838571,,3.5,0,11.9,738,0,29.86,75,0.248031,103,9.3,,7.73,7.62,6.79,5.59,,7.52,6.133,4.54,,8.51,6.662,8.429,,9.5,6.665,4.34,,,72.93,,65.19,,,,58.125,,70.682,63.5612,61.6496,59.7452,59.0468,,72.554,64.9742,60.7064,59.2286,54.9284,,71.816,65.5736,61.2698,59.0558,57.6356,56.9012,56.6852
2018,5/30/2018 11:00,77.9,5.838571,,3.8,0,10.1,938,0,29.84,75,0.248031,109,7.4,,7.77,7.72,7.05,5.61,,7.4,5.883,4.554,,8.51,6.874,8.652,,9.59,6.666,4.33,,,72.82,,65.57,,,,58.085,,70.772,63.4334,61.358,59.3582,58.8614,,72.59,67.2422,61.2752,59.4446,54.5954,,72.194,65.2298,61.331,59.0144,57.722,56.9444,56.6852
2018,5/30/2018 12:00,78.26,5.838571,,4.5,0,9.1,897,0,29.83,75,0.248031,119,9.5,,7.78,7.81,6.98,5.68,,7.48,5.936,4.601,,8.48,7.094,8.797,,9.53,6.706,4.338,,,72.81,,66.27,,,,58.26,,70.25,63.9032,61.052,59.7452,58.8452,,72.464,69.5138,62.042,59.4014,54.4046,,72.212,64.8032,61.5902,58.9712,58.109,57.0308,56.6852
2018,5/30/2018 13:00,80.78,5.838571,,4.5,0,20.2,712,0,29.8,70,0.248031,105,14.6,,7.72,7.76,7.02,5.59,,7.5,5.823,4.628,,8.58,6.527,8.304,,9.61,6.678,4.315,,,72.9,,68.18,,,,58.17,,70.178,63.4334,61.25,59.9162,58.9388,,72.554,72.5666,61.52,59.0558,55.0724,,72.428,65.444,61.331,59.1422,58.0658,56.9012,56.6852
2018,5/30/2018 14:00,82.76,5.838571,14.335,4.1,0,22.4,849,0,29.78,65,0.248031,144,16.5,,7.78,7.5,7.04,5.61,,7.51,5.81,4.57,,8.65,6.535,8.483,,9.65,6.641,4.322,,72.97,72.97,72.46,67.86,63.36,61.36,59.02,58.25,,70.088,63.7754,61.2356,59.4446,58.892,,72.698,72.3938,61.0286,58.7552,54.914,,72.716,65.1452,61.4228,59.3582,57.9362,56.9012,56.6852
2018,5/30/2018 15:00,83.3,5.838571,,4.1,0,20,1229,0,29.76,64,0.248031,130,17.3,,7.85,7.48,6.89,5.6,,7.76,5.761,4.575,,8.75,6.514,8.6,,9.61,6.619,4.317,,,73.09,,69.01,,,,58.26,,70.142,63.6476,61.1744,59.2286,58.892,,72.968,72.6098,61.2896,59.2718,54.6746,,72.86,65.5304,61.178,59.3582,57.8498,56.9012,56.6384
2018,5/30/2018 16:00,83.48,5.838571,,4.1,0,17.1,1413,0,29.73,65,0.248031,110,13.6,,7.9,7.44,6.92,5.55,,7.77,5.689,4.484,,8.8,6.556,7.728,,9.53,6.611,4.324,,,73.17,,64.62,,,,58.045,,70.898,63.3902,61.1582,59.2718,58.8776,,73.238,72.869,61.2896,59.1422,55.688,,72.86,64.5458,61.1006,59.5292,57.6356,56.9012,56.6384
2018,5/30/2018 17:00,82.4,5.838571,,4.9,0,26,907,0,29.7,69,0.248031,126,18.5,,7.94,7.45,6.59,5.63,,7.67,5.85,4.622,,9.11,6.507,7.852,,9.47,6.647,4.397,,,73.31,,63.01,,,,58.275,,71.312,63.518,61.25,59.3582,59.0468,,74.21,72.9968,60.2906,58.4978,55.229,,72.932,64.7168,61.4066,59.5292,57.893,57.074,56.7014
2018,5/30/2018 18:00,82.22,5.838571,,4.3,0,14.8,961,0,29.68,70,0.248031,121,12.2,,7.97,7.43,6.59,5.67,,7.51,5.493,4.237,,9.02,6.561,8.432,,9.39,6.785,4.25,,,73.4,,63.01,,,,58.075,,71.564,63.347,61.1744,59.7884,59.0162,,73.994,66.8138,60.7514,58.8416,55.6556,,73.058,65.3594,61.7288,59.315,57.5492,57.1172,56.4818
2018,5/30/2018 19:00,80.24,5.838571,,5.2,0,13.4,1253,0,29.66,74,0.248031,112,9.1,,8.08,7.33,6.67,5.68,,7.24,5.712,4.175,,8.97,6.582,8.664,,9.38,6.652,5.137,,,73.51,,63.41,,,,58.1,,71.636,63.518,61.313,59.702,58.955,,74.084,62.9186,60.4598,59.2718,54.5486,,73.364,65.5304,61.2536,59.099,57.5492,57.1604,56.4026
2018,5/30/2018 20:00,72.32,5.854319,,4.3,0.015354,19.4,1835,0.425196,29.68,90,0.263779,235,16.1,,8.08,7.43,6.65,5.65,,7.32,5.623,4.309,,8.81,6.541,8.683,,9.4,6.515,4.716,,,73.44,,63.84,,,,58.215,,71.456,63.2624,61.2968,59.9594,59.3096,,74.102,66.6428,60.4292,59.486,53.7998,,73.328,66.5582,60.6866,59.2286,57.8498,57.29,56.4818
2018,5/30/2018 21:00,68.72,6.385814,14.425,4,0.039764,7.2,941,0.307086,29.69,100,0.795274,186,6.6,,7.97,7.37,6.85,5.72,,7.32,6.054,3.954,,8.8,6.703,8.842,,9.27,6.698,5.141,,73.33,73.36,72.46,65.44,63.01,61.02,59.47,58.37,,71.474,63.0482,61.2968,60.0026,59.2322,,73.706,71.5334,60.8144,60.1322,53.3354,,73.274,63.4748,61.178,59.702,58.1954,56.9012,56.2766
2018,5/30/2018 22:00,68.9,6.444869,14.37,4.5,0.002362,3.5,1061,0.070866,29.67,100,0.854329,45,2.5,,8.22,7.36,6.65,5.18,,6.88,6.093,3.777,,8.33,6.611,8.829,,9.27,6.771,4.576,,73.33,73.36,68.27,64.74,63.59,61.23,59.58,58.37,,71.924,64.2038,61.619,60.0458,59.2322,,74.3,73.6448,60.9224,60.1736,53.4794,,73.346,65.9588,62.3552,60.089,58.4546,56.9444,56.3558
2018,5/30/2018 23:00,69.44,6.444869,13.8675,4.1,0.001181,5.1,957,0.047244,29.66,100,0.854329,31,4.3,,8.62,7.58,6.95,5.26,,6.88,5.385,3.564,,8.34,6.625,7.504,,9.22,6.771,4.321,,73.08,73.08,66.69,64.4,63.46,62.28,60.04,58.385,,71.996,64.7168,62.3084,60.3032,59.279,,74.102,62.9618,61.1978,59.486,55.0868,,73.292,67.8848,62.1104,59.2286,57.6356,57.0308,56.669
2018,5/31/2018 0:00,69.44,6.460617,,3.8,0.001181,3.7,1082,0,29.65,100,0.870077,317,2.5,,8.75,7.56,6.93,5.35,,6.75,5.529,3.362,,8.37,6.352,7.905,,9.11,6.537,4.512,,,72.86,,64.51,,,,58.55,,72.032,64.589,62.4758,60.0458,59.387,,73.886,61.547,60.7838,59.5724,54.977,,73.472,67.028,60.4112,58.8416,57.8066,57.1172,56.8256
2018,5/31/2018 1:00,69.98,6.464554,13.1225,5.1,0,8.9,1236,0,29.64,100,0.874014,308,7.2,,8.57,7.8,7.07,5.01,,6.98,5.962,3.869,,8.37,6.332,7.911,,9.11,6.283,4.586,,72.73,72.88,72.36,68.52,65.17,62.94,60.62,58.745,,72.32,64.8446,62.6126,60.6038,59.8658,,73.994,62.0618,60.6128,59.873,55.103,,73.346,64.2884,59.7182,59.4014,57.5924,57.1604,56.9678
2018,5/31/2018 2:00,70.7,6.464554,13.1475,3.7,0,6,1127,0,29.65,100,0.874014,253,4.9,,8.39,8.32,7.29,5.18,,6.98,6.211,3.592,,8.49,6.195,6.669,,9.05,6.029,4.721,,73.08,73.09,72.57,69.78,66.33,63.5,60.73,59.145,,72.284,65.7014,62.9492,60.9044,59.3564,,73.922,61.8908,60.3518,59.702,55.877,,73.436,62.7908,60.1178,59.2718,58.0226,57.29,56.6222
2018,5/31/2018 3:00,69.26,6.464554,,3.5,0,13.2,930,0,29.65,100,0.874014,222,10.9,,8.24,7.57,6.93,5.16,,7.11,6.54,3.827,,8.48,6.366,8.062,,9.03,6.39,4.636,,,73.22,,66.76,,,,58.965,,72.698,67.5428,63.7106,60.9908,59.4482,,73.922,62.3624,61.0448,59.873,54.4838,,73.454,63.4334,60.8864,59.4014,58.0226,57.2036,56.6384
2018,5/31/2018 4:00,65.12,6.464554,13.91,4,0,15.2,961,0,29.67,100,0.874014,217,12.8,,7.92,7.69,7.15,5.19,,7.16,6.734,3.99,,8.41,6.434,7.674,,9.03,6.44,4.559,,73.44,73.56,69.96,66.6,65.75,63.39,60.17,59.01,,72.716,68.7416,64.364,61.376,59.7884,,73.94,63.005,61.322,59.873,54.7538,,73.31,63.3902,60.9782,58.9712,57.3764,56.8148,56.5286
2018,5/31/2018 5:00,64.58,6.464554,,3.7,0,18.3,1835,0,29.67,100,0.874014,200,14.8,,7.95,7.77,6.91,6.02,,7.6,6.697,4.018,,8.29,6.448,7.831,,8.99,5.773,4.674,,,73.15,,69.64,,,,60.325,,72.446,70.3724,65.1524,61.7198,59.9126,,73.778,63.0896,61.4588,60.3032,54.8024,,73.148,63.3038,59.8262,58.7984,57.4196,56.9012,56.6852
2018,5/31/2018 6:00,66.56,6.464554,,4.1,0,16.1,1188,0,29.7,100,0.874014,224,13.4,,8.35,8.11,6.73,5.48,,7.96,7.028,4.415,,8.21,6.273,7.621,,9,5.672,4.638,,,72.7,,71.49,,,,59.855,,72.14,71.1464,66.8606,61.7612,60.3122,,73.508,62.8754,61.5812,59.7452,55.0238,,72.734,62.4056,59.0396,58.8416,57.506,57.1172,56.7014
2018,5/31/2018 7:00,66.02,6.464554,,4.5,0,15,2548,0,29.71,100,0.874014,209,10.9,,8.4,7.67,6.78,5.6,,8.18,7.105,4.753,,8.32,6.443,7.115,,8.93,5.793,4.671,,,72.66,,68.04,,,,60.065,,72.014,71.4902,68.6408,62.4056,60.9584,,73.328,62.276,61.214,59.5724,55.7816,,72.716,62.1482,59.054,58.5824,57.506,56.9876,56.5754
2018,5/31/2018 8:00,67.1,6.464554,,4.7,0,13.4,1566,0,29.73,100,0.874014,227,10.1,,8.3,7.99,6.77,6.15,,8.19,6.56,4.944,,8.37,6.303,7.819,,8.88,5.653,4.779,,,72.55,,69.55,,,,61.905,,71.672,72.3074,68.5652,62.5766,61.5092,,73.022,63.2624,61.322,59.1422,54.7538,,72.608,62.9618,59.0846,58.6256,57.506,56.8148,56.669
2018,5/31/2018 9:00,66.56,6.464554,,4.9,0,16.7,1725,0,29.75,98,0.874014,226,14.4,,8.33,7.43,6.92,5.91,,8.11,6.699,3.854,,8.37,6.336,8.223,,8.92,5.589,4.775,,,72.48,,67.68,,,,62.53,,71.852,72.6098,68.8064,61.8908,60.4814,,73.076,61.934,60.6596,59.9162,54.086,,72.554,63.9032,59.549,58.6688,57.5492,56.9012,56.7014
2018,5/31/2018 10:00,67.64,6.464554,,3.5,0,14.8,1335,0,29.76,94,0.874014,217,12.4,,8.33,8.08,6.92,6.13,,8.09,6.612,3.785,,8.41,6.268,8.241,,8.9,5.681,4.693,,,72.39,,70.93,,,,62.095,,71.906,72.437,68.7452,61.7198,60.404,,72.968,61.5056,60.6902,59.873,53.9744,,72.5,63.9464,59.765,58.4978,57.4196,56.858,56.7176
2018,5/31/2018 11:00,66.92,6.464554,,3.6,0,15.9,974,0,29.78,93,0.874014,223,14.6,,8.31,8.26,7.1,5.04,,8.08,6.885,4.24,,8.45,6.277,7.852,,8.9,5.714,4.714,,,72.66,,72.21,,,,59.22,,71.978,72.5234,71.573,62.1914,60.8342,,73.202,61.2482,60.9224,60.089,54.5,,72.5,64.76,60.1484,58.541,57.506,56.9444,56.6546
2018,5/31/2018 12:00,67.64,6.464554,,4.9,0,13,1572,0,29.79,91,0.874014,221,11.5,,8.38,8.17,7.11,5.14,,8.06,6.714,4.724,,8.41,6.098,7.314,,8.93,5.835,4.709,,,72.91,,72.12,,,,58.485,,72.104,72.6098,71.6036,62.7476,61.25,,73.436,61.1618,60.8288,60.5174,55.1516,,72.662,64.931,59.6102,58.4978,57.6356,56.9444,56.6546
2018,5/31/2018 13:00,68.72,6.464554,,4.5,0,15.9,776,0,29.79,91,0.874014,231,8.9,,8.37,8.14,7.28,5.23,,8.01,6.373,4.735,,8.39,6.113,7.035,,8.93,5.803,4.635,,,73.02,,71.94,,,,58.54,,72.158,72.6962,71.5568,62.5334,60.9116,,73.652,61.4192,60.8594,60.6038,55.3568,,72.896,65.4026,59.3006,58.5824,58.0226,56.9876,56.7014
2018,5/31/2018 14:00,69.62,6.464554,,5.1,0,16.7,906,0,29.8,87,0.874014,213,14.4,,8.41,8.17,7.13,5.1,,7.97,6.014,4.594,,8.45,6.276,6.399,,8.87,5.897,4.794,,,73.29,,71.83,,,,58.335,,72.194,72.7826,71.6486,62.0186,60.7892,,73.526,62.1482,61.4282,61.0322,56.003,,72.914,63.347,59.1152,58.7984,57.8066,56.858,56.7014
2018,5/31/2018 15:00,69.98,6.464554,,4.4,0,11.9,1288,0,29.79,86,0.874014,260,10.3,,8.41,7.85,6.69,5.09,,7.94,6.908,4.828,,8.6,6.125,6.61,,8.87,6.183,4.6,,,73.33,,71.38,,,,57.965,,72.302,72.9122,71.7224,62.7908,61.0502,,73.364,62.4056,61.3364,60.1736,55.6718,,72.986,62.9186,59.27,59.0558,58.325,56.858,56.6852
2018,5/31/2018 16:00,70.88,6.464554,,4,0,8.4,1269,0,29.79,86,0.874014,262,8,,8.42,7.74,6.71,5.01,,7.79,6.311,4.639,,8.57,6.195,6.857,,8.73,6.094,4.695,,,73.15,,71.06,,,,57.58,,72.338,72.9554,71.978,62.4056,60.6506,,73.652,62.4056,61.5974,58.4978,55.6718,,72.968,62.3192,59.873,59.2718,57.4196,56.8148,56.6078
2018,5/31/2018 17:00,70.52,6.464554,,4.7,0,9.3,1163,0,29.78,87,0.874014,270,7.8,,8.43,7.89,6.64,5.17,,7.7,5.575,4.213,,8.59,6.195,6.867,,8.8,6.234,4.675,,,73.13,,71.42,,,,57.405,,72.482,72.9968,69.3626,61.8908,59.882,,73.544,62.6612,61.5506,60.0458,55.688,,73.382,62.4056,59.918,59.486,57.5492,56.8148,56.6546
2018,5/31/2018 18:00,69.98,6.464554,,3.5,0,9.3,609,0,29.79,88,0.874014,260,8.6,,8.22,7.99,6.15,5.25,,7.69,5.274,3.403,,8.84,6.066,6.366,,8.76,6.274,4.67,,,72.72,,71.71,,,,57.325,,72.608,72.9122,69.0008,60.5174,59.3726,,73.328,62.5766,61.5812,59.2286,56.2712,,73.274,63.0482,60.3644,59.7452,57.6788,56.858,56.6852
2018,5/31/2018 19:00,73.4,6.464554,,3.2,0,9.7,414,0,29.78,89,0.874014,210,5.6,,8.18,8.05,5.83,5.37,,7.77,5.543,4.011,,8.86,6.3,6.813,,8.75,6.401,4.741,,,72.84,,72,,,,57.305,,72.662,72.7394,64.5152,60.3032,59.5418,,73.472,62.834,61.8422,59.0558,55.499,,73.346,63.7754,60.656,60.1736,57.722,57.2468,56.7644
2018,5/31/2018 20:00,71.42,6.464554,,4.6,0,8,885,0,29.8,87,0.874014,247,6.8,,8.27,8.1,6.01,5.36,,7.73,5.698,3.945,,8.82,6.32,6.733,,8.74,6.425,4.727,,,73.33,,72.23,,,,57.445,,72.68,72.8258,63.3902,59.2718,59.0936,,73.652,63.9896,62.2112,59.8298,55.6088,,73.742,63.347,61.4984,60.26,57.9362,57.1604,56.795
2018,5/31/2018 21:00,71.24,6.464554,,3.7,0,5.2,639,0,29.8,89,0.874014,242,4.7,,8.09,7.84,6.03,5.45,,7.56,4.961,4.453,,8.82,6.484,7.244,,8.74,6.492,4.486,,,73.29,,72.25,,,,57.47,,72.77,72.7394,61.5578,58.5824,58.4888,,73.526,64.418,62.6378,59.9594,54.5954,,74.048,65.5736,61.8206,60.9044,58.109,57.2468,56.5754
2018,5/31/2018 22:00,69.8,6.464554,,3.4,0,5.4,1075,0,29.82,93,0.874014,251,5.2,,7.96,7.3,5.65,5.65,,7.7,5.044,4.345,,8.81,6.57,6.797,,8.74,6.601,4.525,,,73.22,,72.05,,,,57.395,,72.932,72.0932,61.1132,58.4546,58.2566,,73.526,65.7014,63.356,60.0026,55.5926,,74.084,66.857,62.1104,61.2482,57.8498,57.2468,56.6852
2018,5/31/2018 23:00,69.08,6.464554,,3.6,0,4.5,564,0,29.84,93,0.874014,267,3.9,,7.91,6.92,5.84,5.66,,7.7,4.952,4.32,,8.78,6.339,6.825,,8.72,6.364,4.543,,,73.15,,71.96,,,,57.37,,73.04,72.3506,60.5444,58.2818,58.0856,,73.49,66.1298,62.7764,59.0558,55.8608,,74.192,66.3008,62.5982,60.8612,57.893,57.1604,56.7176
2018,6/1/2018 0:00,69.8,6.464554,,3.8,0,1.9,976,0,29.85,91,0.874014,230,1.7,,7.9,6.52,5.93,5.67,,7.73,4.796,4.35,,8.72,6.23,6.705,,8.69,6.345,4.529,,,73.04,,72.03,,,,57.37,,73.058,72.5666,60.0818,58.2818,58.1,,73.796,66.686,63.4478,59.9162,56.1452,,73.526,65.102,63.0248,60.7334,57.6356,56.9876,56.6852
2018,6/1/2018 1:00,69.8,6.464554,,3.7,0,6.6,923,0,29.85,95,0.874014,260,5.4,,7.81,6.21,5.98,5.71,,7.81,4.852,4.408,,8.66,6.413,6.521,,7.96,6.396,4.65,,,73.02,,71.62,,,,57.525,,73.112,69.5138,60.1592,58.2818,57.992,,73.724,66.5996,61.9952,60.089,56.1596,,72.32,65.444,62.8124,60.9044,57.4628,56.9444,56.7176
2018,6/1/2018 2:00,69.44,6.464554,15.3475,3.8,0,7.2,1046,0,29.86,93,0.874014,258,6.2,,7.83,6.16,6.06,5.62,,7.71,3.815,4.125,,8.59,6.377,6.481,,8.56,6.461,4.676,,73.18,73.13,72.46,71.67,69.62,59.99,57.9,57.715,,73.184,67.8416,58.7498,58.2386,58.0532,,73.742,67.7138,62.2256,59.4446,56.2388,,73.958,65.8292,63.086,60.5606,57.3332,56.9876,56.7482
2018,6/1/2018 3:00,69.26,6.464554,,3.9,0,5.1,996,0,29.85,91,0.874014,251,4.5,,7.73,6.27,6.03,5.6,,7.58,3.506,3.774,,8.47,6.183,6.53,,8.14,6.342,4.38,,,73.09,,72.03,,,,57.75,,73.202,67.1144,59.6642,58.1954,57.992,,73.328,68.5274,61.9808,60.0026,56.0192,,72.932,65.7446,63.2372,60.3896,57.8066,56.9012,56.6384
2018,6/1/2018 4:00,65.66,6.464554,15.2975,3.6,0,5.4,991,0,29.87,95,0.874014,324,2.9,,7.76,6.49,6.02,5.43,,7.56,4.24,3.604,,8.41,6.219,6.676,,8.47,6.417,4.449,,73.08,73.18,72.23,71.78,66.65,58.5,58.12,57.545,,73.112,67.0712,60.4058,58.1522,58.0064,,73.346,67.1576,61.8422,59.8298,55.4504,,73.796,65.9588,63.3434,60.3464,58.0658,56.858,56.5286
2018,6/1/2018 5:00,66.02,6.464554,,3.9,0,4.7,1104,0,29.87,93,0.874014,283,3.7,,7.75,6.24,6.29,5.25,,7.4,4.198,3.943,,8.37,6.285,6.512,,8.47,6.349,4.534,,,73.09,,71.55,,,,57.515,,72.914,67.2854,60.4814,58.109,57.992,,73.58,67.5428,62.2724,60.5174,55.0724,,73.742,67.6706,63.5108,60.26,58.2386,56.9444,56.669
2018,6/1/2018 6:00,64.58,6.464554,,3.6,0,6,797,0,29.9,94,0.874014,339,4.7,,7.69,6.15,6.36,5.25,,7.56,4.327,3.47,,8.44,6.236,6.926,,8.41,6.444,4.665,,,73.02,,71.92,,,,57.47,,72.968,66.1298,60.62,58.2386,57.9146,,73.436,67.4996,62.1482,60.089,54.7394,,73.616,67.3286,63.086,60.0026,58.2818,57.3332,56.8112
2018,6/1/2018 7:00,65.12,6.464554,,4.2,0,2.7,847,0,29.91,92,0.874014,108,2.1,,7.72,6.44,6.32,5.33,,7.6,4.528,4.085,,8.41,6.293,6.83,,8.29,6.078,4.464,,,73,,72.36,,,,57.515,,72.896,65.273,60.6506,58.2818,57.9146,,73.166,68.3996,62.3174,60.3464,54.8654,,73.652,66.9848,61.178,60.089,58.1522,57.4196,56.6078
2018,6/1/2018 8:00,67.64,6.464554,,3.5,0,4.5,1012,0,29.93,88,0.874014,297,3.5,,7.78,6.52,6.13,5.43,,7.49,4.4,3.928,,8.37,6.368,6.624,,8.2,6.085,4.371,,,73.08,,72.5,,,,57.665,,72.896,64.8878,60.6056,58.2386,57.9146,,73.094,68.5274,62.501,60.4328,55.2614,,73.796,66.6428,61.2536,60.3464,57.9794,56.8148,56.5592
2018,6/1/2018 9:00,68.54,6.464554,,3.8,0,7.8,999,0,29.95,89,0.874014,28,7,,7.81,6.72,6.09,5.44,,7.56,4.857,4.512,,8.38,6.369,6.87,,8.19,6.23,4.536,,,73.11,,72.59,,,,57.75,,72.968,66.344,61.25,58.5824,57.929,,73.022,68.0558,62.7296,60.7334,54.977,,73.814,67.6706,61.9268,60.3464,58.109,56.9444,56.669
2018,6/1/2018 10:00,66.56,6.464554,,4.2,0,15.2,784,0,29.96,95,0.874014,28,10.5,,7.88,6.82,6.23,5.51,,7.48,5.012,4.829,,8.46,6.384,6.691,,8.19,6.335,4.679,,,73.31,,72.48,,,,57.84,,73.058,67.028,60.8828,58.928,58.0226,,73.148,67.4564,62.9906,60.0458,55.3874,,73.778,68.828,62.0186,60.3896,58.1522,56.9444,56.732
2018,6/1/2018 11:00,66.92,6.464554,,4.1,0,6.6,723,0,29.98,94,0.874014,42,5.8,,7.82,6.61,6.23,5.51,,7.26,4.657,4.528,,8.5,6.409,6.182,,8.25,6.316,4.258,,,73.4,,72.32,,,,58.1,,73.058,66.1298,59.5868,58.7552,57.992,,73.13,67.2422,63.0806,59.5724,55.5782,,73.796,66.3008,61.9574,59.9594,58.2386,56.9012,56.5592
2018,6/1/2018 12:00,70.88,6.464554,,4.2,0,11.3,1289,0,29.98,83,0.874014,14,8.7,,7.79,7.04,6.18,5.68,,7.21,4.73,4.629,,8.53,6.369,5.742,,8.25,6.391,4.254,,,73.54,,72.75,,,,58.065,,73.13,66.2144,60.4202,58.7552,58.0694,,73.22,66.857,63.0806,59.6588,56.5538,,73.868,65.3594,62.2634,60.6902,58.1954,56.9444,56.5286
2018,6/1/2018 13:00,70.52,6.464554,,4.6,0,8,1186,0,29.98,85,0.874014,283,5.1,,7.8,7.2,6.15,5.69,,6.82,4.867,4.195,,8.62,6.554,6.404,,8.29,6.444,4.323,,,73.67,,72.86,,,,58.025,,73.148,65.8292,60.3896,58.3682,58.0064,,73.364,67.586,64.2686,61.2482,56.003,,73.94,68.1422,62.5838,61.205,58.4978,56.9012,56.5448
2018,6/1/2018 14:00,68.9,6.464554,,4.5,0,20,1495,0,29.98,80,0.874014,265,17.1,,7.89,7.08,5.54,5.63,,7.21,5.54,4.385,,8.46,6.438,6.461,,8.41,6.474,4.397,,,73.78,,72.21,,,,58.11,,73.238,65.7446,61.25,58.6256,58.1162,,74.03,68.4842,63.4784,60.3896,55.751,,74.678,69.1286,63.2678,61.8476,58.4546,56.8148,56.5916
2018,6/1/2018 15:00,73.22,6.464554,,4,0,12.6,1077,0,29.98,67,0.874014,314,9.5,,7.9,6.68,5.43,5.23,,7.12,5.366,4.407,,8.6,6.396,6.191,,8.46,6.563,4.525,,,74.62,,70.92,,,,57.9,,73.346,66.686,60.9746,58.7552,58.1792,,73.778,68.9126,63.8132,59.8298,55.1192,,74.606,72.221,63.7538,61.376,58.6688,57.4196,56.795
2018,6/1/2018 16:00,74.84,6.464554,,4.7,0,14.2,1038,0,29.97,65,0.874014,335,9.5,,7.56,6.58,6.09,4.95,,7.43,5.279,4.325,,8.63,6.294,6.296,,8.5,6.502,4.582,,,73.26,,72.23,,,,57.81,,74.138,66.857,60.9134,58.8848,58.2404,,73.922,67.928,62.5928,60.5174,55.7816,,74.768,74.8562,63.572,59.6588,58.1522,57.3764,56.6852
